token_id,freq,primary_lang,tier,concentration,mse,rel_err,row_norm
503,200,eng_Latn,high,1.0,3.84819e-05,0.0965633,2.90724
11383,200,amh_Ethi,low,1.0,5.41098e-06,0.090974,1.15714
3724,199,hin_Deva,mid,1.0,8.41139e-06,0.091839,1.42913
113442,198,yor_Latn,low,1.0,5.80457e-06,0.0922503,1.1819
2634,196,swh_Latn,low,0.887,3.15817e-05,0.103764,2.45095
273,196,yor_Latn,low,0.823,5.09888e-05,0.0966155,3.34469
54808,196,amh_Ethi,low,1.0,5.60889e-06,0.092242,1.16192
38870,196,amh_Ethi,low,1.0,7.55788e-06,0.0904427,1.3756
41352,195,mya_Mymr,low,1.0,3.85939e-06,0.0876247,1.01461
464,194,swh_Latn,low,0.795,4.42763e-05,0.103004,2.92345
38048,194,amh_Ethi,low,1.0,6.72083e-06,0.0906198,1.29465
948,193,eng_Latn,high,0.982,4.80526e-05,0.105561,2.9718
1079,193,spa_Latn,high,1.0,2.34263e-05,0.0942794,2.32327
4599,193,hin_Deva,mid,1.0,7.77598e-06,0.0926377,1.36224
4556,192,amh_Ethi,low,1.0,5.34405e-06,0.0917724,1.13996
992,190,arb_Arab,mid,1.0,9.29358e-06,0.0963388,1.43204
48665,190,mya_Mymr,low,1.0,5.17034e-06,0.0907395,1.13404
84,189,yor_Latn,low,0.674,6.29222e-05,0.106766,3.36228
3750,188,hin_Deva,mid,1.0,5.85661e-06,0.0886435,1.2355
41857,188,amh_Ethi,low,1.0,8.55486e-06,0.0954505,1.38673
43710,187,amh_Ethi,low,1.0,4.7744e-06,0.0904192,1.09361
569,186,eng_Latn,high,0.995,3.36098e-05,0.096289,2.72472
13536,186,amh_Ethi,low,1.0,5.82216e-06,0.0947743,1.15217
39860,186,mya_Mymr,low,1.0,4.54911e-06,0.0952065,1.01382
524,185,spa_Latn,high,0.992,3.75471e-05,0.0971964,2.85301
3880,185,hin_Deva,mid,1.0,7.81794e-06,0.0875033,1.44606
27722,185,yor_Latn,low,1.0,5.42513e-06,0.0879857,1.198
384,184,yor_Latn,low,0.718,5.22664e-05,0.103423,3.16344
33235,184,mya_Mymr,low,1.0,5.16379e-06,0.0932382,1.10295
1199,182,yor_Latn,low,0.568,2.85634e-05,0.0960078,2.51921
10871,181,mya_Mymr,low,1.0,7.52377e-06,0.0891295,1.39271
3312,180,amh_Ethi,low,0.339,1.50885e-05,0.0912898,1.9256
90,179,yor_Latn,low,0.921,5.58455e-05,0.101661,3.32662
7160,177,cmn_Hant,high,1.0,5.20005e-06,0.0913434,1.12977
314,176,yor_Latn,low,0.646,4.92071e-05,0.0938317,3.38321
6416,176,hin_Deva,mid,1.0,6.51748e-06,0.0875575,1.31951
411,175,arb_Arab,mid,1.0,1.58989e-05,0.104906,1.72008
12678,174,hin_Deva,mid,1.0,8.79766e-06,0.0908966,1.47673
1558,173,rus_Cyrl,high,1.0,7.13286e-06,0.0963158,1.25487
56535,173,yor_Latn,low,1.0,6.0493e-06,0.089191,1.24795
39758,173,amh_Ethi,low,1.0,6.36889e-06,0.0904511,1.26265
903,172,spa_Latn,high,0.819,4.36481e-05,0.0926665,3.22645
734,172,eng_Latn,high,0.898,3.62094e-05,0.0945848,2.87908
1689,171,spa_Latn,high,0.701,3.3576e-05,0.0944291,2.77699
41317,171,amh_Ethi,low,1.0,5.59337e-06,0.0906727,1.18039
132,170,yor_Latn,low,0.482,1.00542e-05,0.0868423,1.65237
1916,169,swh_Latn,low,0.863,3.30061e-05,0.101796,2.55406
33661,169,yor_Latn,low,1.0,6.81675e-06,0.0912389,1.29501
29796,169,yor_Latn,low,1.0,8.80626e-06,0.0886005,1.51574
47876,168,yor_Latn,low,0.981,9.6028e-06,0.0940003,1.49188
962,167,arb_Arab,mid,1.0,1.15257e-05,0.0956692,1.60593
1336,166,cmn_Hant,high,1.0,9.38089e-06,0.0951479,1.45676
39902,166,amh_Ethi,low,1.0,5.59774e-06,0.0917115,1.16747
115255,166,mya_Mymr,low,1.0,4.79112e-06,0.0882076,1.12299
420,165,eng_Latn,high,0.987,4.51631e-05,0.0904608,3.36199
2116,165,hin_Deva,mid,1.0,9.03232e-06,0.0898166,1.51429
46585,165,amh_Ethi,low,1.0,7.6125e-06,0.0940228,1.32799
31209,165,amh_Ethi,low,1.0,7.25204e-06,0.0926841,1.31489
362,164,arb_Arab,mid,1.0,1.53941e-05,0.108336,1.63896
26136,163,amh_Ethi,low,1.0,6.33827e-06,0.0930971,1.22381
95754,163,mya_Mymr,low,1.0,5.49755e-06,0.0932276,1.13816
302,162,spa_Latn,high,0.752,5.78678e-05,0.105201,3.27237
34376,162,yor_Latn,low,1.0,3.75496e-06,0.0900049,0.97432
40621,161,yor_Latn,low,1.0,1.35318e-05,0.0991215,1.67948
2230,160,rus_Cyrl,high,1.0,8.4183e-06,0.0941457,1.39469
560,160,arb_Arab,mid,1.0,1.5239e-05,0.110494,1.59883
995,160,yor_Latn,low,1.0,2.58916e-05,0.101084,2.27804
236465,160,amh_Ethi,low,1.0,6.44488e-06,0.0927941,1.23809
71160,160,amh_Ethi,low,1.0,4.66342e-06,0.0927648,1.0535
260,158,mya_Mymr,low,0.698,1.05721e-05,0.0883139,1.66616
19537,157,yor_Latn,low,1.0,9.09894e-06,0.0919628,1.48439
280,156,spa_Latn,high,0.557,5.45596e-05,0.10292,3.24788
112,156,amh_Ethi,low,0.607,1.1051e-05,0.09089,1.65519
29076,156,yor_Latn,low,1.0,7.29059e-06,0.0901997,1.35469
24374,156,amh_Ethi,low,1.0,5.02457e-06,0.091345,1.11053
354,155,spa_Latn,high,0.78,4.91993e-05,0.103302,3.07281
883,154,eng_Latn,high,0.234,2.39359e-05,0.0921814,2.40185
263,154,mya_Mymr,low,0.64,1.03057e-05,0.0883362,1.64461
105075,154,hin_Deva,mid,1.0,6.07535e-06,0.0930953,1.19818
8339,154,swh_Latn,low,1.0,1.52017e-05,0.0944069,1.86899
43478,154,amh_Ethi,low,1.0,6.69199e-06,0.0892646,1.31149
30707,153,amh_Ethi,low,1.0,7.14859e-06,0.089499,1.35194
3580,152,hin_Deva,mid,1.0,7.74167e-06,0.0891343,1.41266
1120,152,arb_Arab,mid,1.0,9.87696e-06,0.0971537,1.46392
50580,151,amh_Ethi,low,1.0,5.27161e-06,0.0897362,1.15789
3812,150,spa_Latn,high,1.0,7.28405e-06,0.0888595,1.37451
341,150,swh_Latn,low,0.932,3.97326e-05,0.0954004,2.99012
28419,150,yor_Latn,low,1.0,1.16502e-05,0.0940646,1.64213
289,149,spa_Latn,high,0.555,4.73534e-05,0.101959,3.05433
52129,149,amh_Ethi,low,1.0,6.40753e-06,0.0921106,1.24366
60,148,yor_Latn,low,0.479,4.96618e-05,0.107653,2.96245
29286,148,yor_Latn,low,1.0,3.66516e-06,0.087906,0.985583
39628,148,yor_Latn,low,1.0,4.66203e-06,0.0875211,1.11645
49945,147,amh_Ethi,low,1.0,6.72118e-06,0.0909655,1.28977
45365,147,mya_Mymr,low,1.0,5.06914e-06,0.0925205,1.10127
1463,146,arb_Arab,mid,1.0,9.87161e-06,0.0959767,1.48147
41132,146,yor_Latn,low,1.0,6.87042e-06,0.0907805,1.30666
3731,145,rus_Cyrl,high,1.0,6.72136e-06,0.0899058,1.30499
6403,145,rus_Cyrl,high,1.0,5.59751e-06,0.0936522,1.14326
244,145,mya_Mymr,low,0.571,1.00778e-05,0.089357,1.60775
4862,145,arb_Arab,mid,1.0,7.10271e-06,0.0973586,1.2388
67508,145,amh_Ethi,low,1.0,5.15718e-06,0.0879437,1.1686
94,144,yor_Latn,low,0.742,6.21966e-05,0.105611,3.37941
21162,144,swh_Latn,low,1.0,7.93707e-06,0.0936229,1.3618
4046,144,swh_Latn,low,0.986,1.5744e-05,0.0911825,1.96929
348,143,yor_Latn,low,0.739,5.40152e-05,0.0986594,3.3712
30174,143,swh_Latn,low,1.0,5.77077e-06,0.0902854,1.2041
11090,143,yor_Latn,low,1.0,1.19246e-05,0.0931826,1.67707
118867,143,yor_Latn,low,1.0,9.1577e-06,0.0919083,1.49006
12096,142,hin_Deva,mid,1.0,9.34933e-06,0.0955724,1.44785
2505,142,amh_Ethi,low,1.0,7.33455e-06,0.0939118,1.30506
2101,141,swh_Latn,low,0.913,2.55513e-05,0.101548,2.25268
8379,140,yor_Latn,low,1.0,2.49119e-05,0.0942961,2.39538
41099,140,yor_Latn,low,1.0,5.95573e-06,0.0878415,1.25728
5925,139,spa_Latn,high,0.987,2.68253e-05,0.108212,2.16601
21300,139,swh_Latn,low,1.0,1.59313e-05,0.0950571,1.90023
19965,139,amh_Ethi,low,1.0,5.75044e-06,0.087343,1.24247
2456,139,amh_Ethi,low,1.0,7.74266e-06,0.0915847,1.37495
162778,139,amh_Ethi,low,1.0,6.00453e-06,0.091015,1.2184
592,138,eng_Latn,high,0.988,4.2513e-05,0.0964038,3.06078
8801,138,hin_Deva,mid,1.0,6.85142e-06,0.0888003,1.33395
101798,138,amh_Ethi,low,1.0,4.62092e-06,0.0879072,1.10664
26894,138,amh_Ethi,low,1.0,5.57987e-06,0.0905494,1.18057
254,137,mya_Mymr,low,0.466,1.08727e-05,0.0881032,1.69372
10206,137,swh_Latn,low,1.0,1.63657e-05,0.0950442,1.92622
52123,137,amh_Ethi,low,1.0,7.33182e-06,0.0913249,1.34178
385,136,yor_Latn,low,0.795,5.59947e-05,0.100086,3.3835
5188,136,hin_Deva,mid,1.0,7.86801e-06,0.0912648,1.3909
461,135,eng_Latn,high,0.982,4.26972e-05,0.0949773,3.11347
6623,135,hin_Deva,mid,1.0,4.50989e-06,0.0912644,1.05304
2220,135,amh_Ethi,low,1.0,7.39714e-06,0.0922716,1.33392
38421,135,amh_Ethi,low,1.0,7.35285e-06,0.0921935,1.33104
594,134,swh_Latn,low,0.689,5.45871e-05,0.0990658,3.3751
281,133,yor_Latn,low,0.689,5.02e-05,0.0959054,3.34329
5802,133,rus_Cyrl,high,1.0,5.31917e-06,0.0883601,1.18122
59,132,swh_Latn,low,0.733,5.31909e-05,0.10786,3.06001
535,132,eng_Latn,high,0.843,3.70103e-05,0.0965517,2.85145
2541,132,rus_Cyrl,high,1.0,7.08022e-06,0.0899196,1.33916
1106,132,rus_Cyrl,high,1.0,9.75898e-06,0.0916045,1.5433
342,132,rus_Cyrl,high,1.0,1.45526e-05,0.0937473,1.84152
12830,132,cmn_Hant,high,1.0,7.09608e-06,0.0930186,1.296
176337,132,hin_Deva,mid,1.0,6.78685e-06,0.0916127,1.2869
19571,132,hin_Deva,mid,1.0,1.00854e-05,0.0929834,1.54564
86383,132,amh_Ethi,low,1.0,6.15521e-06,0.0915959,1.22577
2969,131,yor_Latn,low,0.955,1.71794e-05,0.0960355,1.95316
48964,131,amh_Ethi,low,1.0,5.81794e-06,0.0919245,1.18746
4851,130,hin_Deva,mid,1.0,5.50568e-06,0.0910944,1.16568
9288,130,hin_Deva,mid,1.0,6.66283e-06,0.0915161,1.27643
34043,130,yor_Latn,low,1.0,4.83646e-06,0.0926574,1.07411
49660,130,mya_Mymr,low,1.0,5.05004e-06,0.0925002,1.09944
550,129,eng_Latn,high,0.996,4.11696e-05,0.0942839,3.07975
2501,129,swh_Latn,low,1.0,2.5956e-05,0.0979388,2.35412
92167,129,amh_Ethi,low,1.0,4.4001e-06,0.0904738,1.04924
2509,128,spa_Latn,high,1.0,8.86669e-06,0.0882279,1.52735
4460,128,hin_Deva,mid,1.0,6.33849e-06,0.0927595,1.22829
5174,127,rus_Cyrl,high,1.0,5.21651e-06,0.0879573,1.17512
115781,127,hin_Deva,mid,1.0,6.19265e-06,0.0918301,1.22636
45966,127,amh_Ethi,low,1.0,5.60656e-06,0.091049,1.1769
55355,127,amh_Ethi,low,1.0,3.39e-06,0.0911245,0.914387
132272,126,yor_Latn,low,1.0,8.11009e-06,0.0906232,1.42213
23646,125,cmn_Hant,high,1.0,8.7606e-06,0.0944563,1.41808
23557,125,cmn_Hant,high,1.0,6.16315e-06,0.0975737,1.15142
114706,125,amh_Ethi,low,1.0,5.72891e-06,0.0892103,1.21419
105374,125,amh_Ethi,low,1.0,6.20402e-06,0.0924245,1.21959
543,124,yor_Latn,low,0.556,3.85944e-05,0.0929928,3.02328
1646,124,cmn_Hant,high,1.0,9.43486e-06,0.0930131,1.49448
1124,123,cmn_Hant,high,1.0,8.36861e-06,0.0910686,1.43755
920,122,rus_Cyrl,high,1.0,9.11653e-06,0.0906547,1.50726
52958,122,hin_Deva,mid,1.0,4.92404e-06,0.0882896,1.13741
1084,122,arb_Arab,mid,1.0,1.18773e-05,0.101743,1.53293
61586,122,amh_Ethi,low,1.0,7.72455e-06,0.0902743,1.39328
5415,121,yor_Latn,low,0.986,1.04432e-05,0.0910584,1.60606
4989,121,rus_Cyrl,high,1.0,5.60566e-06,0.088456,1.2113
28469,121,cmn_Hant,high,1.0,5.59106e-06,0.0952594,1.12332
16287,120,yor_Latn,low,0.986,1.0844e-05,0.0910035,1.63757
1602,120,cmn_Hant,high,1.0,1.07128e-05,0.0987444,1.50005
63272,120,amh_Ethi,low,1.0,4.36116e-06,0.0916476,1.0312
91,119,yor_Latn,low,0.692,5.81892e-05,0.100966,3.41908
243,119,mya_Mymr,low,0.447,1.08367e-05,0.0882055,1.68896
74289,119,amh_Ethi,low,1.0,5.88253e-06,0.0906469,1.21086
70298,119,amh_Ethi,low,1.0,6.15473e-06,0.0921953,1.21776
85672,119,amh_Ethi,low,1.0,4.0695e-06,0.0870909,1.04825
82565,119,amh_Ethi,low,1.0,5.49157e-06,0.0922025,1.15019
15567,118,hin_Deva,mid,1.0,6.45891e-06,0.0888364,1.29465
93721,118,amh_Ethi,low,1.0,5.77009e-06,0.0922822,1.17798
80147,118,amh_Ethi,low,1.0,8.18283e-06,0.0943223,1.37247
5160,117,rus_Cyrl,high,1.0,6.80623e-06,0.0954427,1.23702
24210,117,cmn_Hant,high,1.0,5.95046e-06,0.0936438,1.17886
30461,117,amh_Ethi,low,1.0,6.80814e-06,0.0968134,1.21967
1616,116,rus_Cyrl,high,1.0,8.0136e-06,0.0917816,1.3958
850,116,rus_Cyrl,high,1.0,1.02054e-05,0.0914868,1.58023
5880,116,arb_Arab,mid,1.0,8.19162e-06,0.0978083,1.32426
99122,116,amh_Ethi,low,1.0,6.44514e-06,0.0890975,1.28948
686,115,eng_Latn,high,0.98,3.6201e-05,0.0938736,2.90056
69,115,swh_Latn,low,0.535,4.57153e-05,0.107052,2.85827
5611,115,rus_Cyrl,high,1.0,1.06888e-05,0.0957512,1.5452
572,115,rus_Cyrl,high,1.0,1.13863e-05,0.0927541,1.64635
17944,115,yor_Latn,low,1.0,5.55075e-06,0.0915796,1.16424
132355,115,yor_Latn,low,1.0,8.17389e-06,0.0907952,1.425
72007,115,amh_Ethi,low,1.0,6.9085e-06,0.0937168,1.26923
45411,115,amh_Ethi,low,1.0,6.27463e-06,0.0949228,1.19423
3855,114,swh_Latn,low,0.764,2.45701e-05,0.0996261,2.25162
72208,113,amh_Ethi,low,1.0,6.80171e-06,0.0912704,1.29314
107523,113,amh_Ethi,low,1.0,5.02077e-06,0.0930499,1.08977
54,112,swh_Latn,low,0.555,5.10349e-05,0.107364,3.0112
31211,112,cmn_Hant,high,1.0,6.31328e-06,0.0977298,1.1635
124950,112,yor_Latn,low,1.0,8.82364e-06,0.0908357,1.4799
67236,112,amh_Ethi,low,1.0,5.06585e-06,0.0842383,1.20915
85802,112,amh_Ethi,low,1.0,6.22695e-06,0.0908106,1.24356
36050,112,amh_Ethi,low,1.0,5.77714e-06,0.0933517,1.1652
3146,111,yor_Latn,low,0.873,2.54639e-05,0.0970847,2.35221
5653,111,amh_Ethi,low,1.0,6.01379e-06,0.0901942,1.23044
35667,111,amh_Ethi,low,1.0,6.08943e-06,0.0906409,1.23205
1728,110,cmn_Hant,high,1.0,7.34296e-06,0.0907516,1.35128
39208,110,cmn_Hant,high,1.0,9.11823e-06,0.0898427,1.52103
117,110,cmn_Hant,high,0.542,1.09864e-05,0.0907929,1.65212
6349,110,hin_Deva,mid,1.0,8.0839e-06,0.0930256,1.38316
59442,110,amh_Ethi,low,1.0,3.49492e-06,0.0891081,0.949438
2311,109,swh_Latn,low,0.939,2.53081e-05,0.0977226,2.3297
390,109,arb_Arab,mid,1.0,1.09551e-05,0.0926514,1.61667
26517,109,swh_Latn,low,1.0,4.72678e-06,0.0925464,1.06313
16220,109,yor_Latn,low,1.0,9.94851e-06,0.0904199,1.57863
27960,109,yor_Latn,low,1.0,1.83416e-05,0.0964451,2.00957
28286,109,amh_Ethi,low,1.0,6.05486e-06,0.0903544,1.23244
825,108,eng_Latn,high,1.0,4.6649e-05,0.100432,3.0776
3276,108,rus_Cyrl,high,0.723,3.16763e-05,0.0946049,2.69227
57,108,swh_Latn,low,0.702,4.49004e-05,0.104494,2.90201
6598,108,arb_Arab,mid,1.0,4.40217e-06,0.0906415,1.04754
150993,108,amh_Ethi,low,1.0,5.90354e-06,0.090551,1.21431
29683,108,amh_Ethi,low,1.0,5.8282e-06,0.0897446,1.21737
6893,108,mya_Mymr,low,1.0,7.59372e-06,0.0925132,1.348
275,107,yor_Latn,low,0.7,6.19007e-05,0.1031,3.45347
29989,107,amh_Ethi,low,1.0,5.93697e-06,0.093676,1.17712
81663,107,amh_Ethi,low,1.0,6.28713e-06,0.0914315,1.24107
97857,107,amh_Ethi,low,1.0,6.63839e-06,0.0930358,1.25328
81184,107,amh_Ethi,low,1.0,4.82461e-06,0.101102,0.983191
282,106,spa_Latn,high,0.682,5.83322e-05,0.103241,3.34787
783,106,arb_Arab,mid,1.0,9.89376e-06,0.0919713,1.54772
95229,106,mya_Mymr,low,1.0,6.59933e-06,0.0906853,1.28197
869,105,rus_Cyrl,high,1.0,1.25108e-05,0.0954626,1.67677
4487,105,amh_Ethi,low,1.0,5.08287e-06,0.0904551,1.12794
168067,105,amh_Ethi,low,1.0,4.50354e-06,0.0935696,1.02638
88293,105,amh_Ethi,low,1.0,6.05857e-06,0.0906295,1.22908
657,104,swh_Latn,low,0.74,5.51276e-05,0.0993468,3.38217
6696,104,hin_Deva,mid,1.0,7.58985e-06,0.0968727,1.287
106203,104,amh_Ethi,low,1.0,7.0203e-06,0.0931482,1.28727
536,103,eng_Latn,high,0.864,4.79778e-05,0.0937604,3.34322
6136,103,rus_Cyrl,high,1.0,7.98072e-06,0.0994411,1.28564
1259,103,swh_Latn,low,1.0,1.84842e-05,0.0938365,2.07345
69265,103,amh_Ethi,low,1.0,3.53308e-06,0.0927934,0.916695
442,102,eng_Latn,high,0.805,4.11755e-05,0.0915829,3.17081
1554,102,swh_Latn,low,0.726,3.7485e-05,0.105767,2.61965
4548,102,swh_Latn,low,0.896,2.09099e-05,0.097018,2.13299
77210,102,yor_Latn,low,1.0,7.91491e-06,0.0902446,1.4108
120991,102,mya_Mymr,low,1.0,5.14946e-06,0.0922886,1.11275
237032,102,mya_Mymr,low,1.0,5.13144e-06,0.0886303,1.15665
659,101,eng_Latn,high,1.0,3.92449e-05,0.0945705,2.99779
3910,101,rus_Cyrl,high,1.0,6.8259e-06,0.0888267,1.33107
2014,101,arb_Arab,mid,1.0,7.08803e-06,0.0899971,1.33875
33827,101,swh_Latn,low,1.0,5.10224e-06,0.0900341,1.13537
49246,101,yor_Latn,low,1.0,5.57442e-06,0.0890502,1.19986
62919,101,amh_Ethi,low,1.0,5.96168e-06,0.0924613,1.19506
83311,101,amh_Ethi,low,1.0,4.75361e-06,0.090556,1.08958
477,100,rus_Cyrl,high,1.0,1.21878e-05,0.0919957,1.71736
35201,100,cmn_Hant,high,1.0,5.77337e-06,0.0939092,1.1579
5401,100,hin_Deva,mid,1.0,6.10881e-06,0.091033,1.2287
1170,100,arb_Arab,mid,1.0,7.24454e-06,0.0931742,1.3073
98336,100,swh_Latn,low,1.0,5.22846e-06,0.0886593,1.16715
77277,100,swh_Latn,low,1.0,4.76606e-06,0.0874334,1.12997
2901,99,cmn_Hant,high,1.0,6.65013e-06,0.0927874,1.25774
6554,99,cmn_Hant,high,1.0,8.32111e-06,0.0960792,1.35871
127,99,amh_Ethi,low,0.766,1.1009e-05,0.0919784,1.6325
4329,99,hin_Deva,mid,1.0,7.47665e-06,0.0909384,1.36073
105085,99,amh_Ethi,low,1.0,5.67738e-06,0.0895255,1.20446
77923,99,amh_Ethi,low,1.0,7.0124e-06,0.0920264,1.30222
142364,99,amh_Ethi,low,1.0,6.66e-06,0.0945473,1.23524
64137,99,amh_Ethi,low,1.0,6.53246e-06,0.0907925,1.27395
2305,98,yor_Latn,low,0.693,3.51439e-05,0.10112,2.65309
1692,98,rus_Cyrl,high,1.0,7.87084e-06,0.0919025,1.38149
120,98,amh_Ethi,low,0.606,1.15018e-05,0.0908234,1.68986
79951,98,amh_Ethi,low,1.0,6.95776e-06,0.0907392,1.31554
41,97,eng_Latn,high,0.28,3.09707e-05,0.0914426,2.75418
89140,97,amh_Ethi,low,1.0,4.47209e-06,0.0932421,1.02638
4115,96,spa_Latn,high,0.994,2.95912e-05,0.104146,2.36377
813,96,swh_Latn,low,0.885,3.36934e-05,0.104805,2.50643
1921,96,cmn_Hant,high,1.0,9.1907e-06,0.0918152,1.49426
2035,96,cmn_Hant,high,1.0,1.08751e-05,0.0918102,1.62551
249,96,amh_Ethi,low,0.428,1.15755e-05,0.091877,1.67582
6491,96,hin_Deva,mid,1.0,7.97108e-06,0.0920223,1.38845
75443,96,hin_Deva,mid,1.0,7.55937e-06,0.0908055,1.37024
91078,96,amh_Ethi,low,1.0,6.60186e-06,0.0903051,1.28761
1243,95,hin_Deva,mid,1.0,7.0778e-06,0.0892123,1.34955
46213,95,yor_Latn,low,1.0,5.71808e-06,0.0894362,1.20998
72216,95,amh_Ethi,low,1.0,5.13695e-06,0.0897687,1.1426
80156,95,amh_Ethi,low,1.0,7.15759e-06,0.0897932,1.34836
66201,95,amh_Ethi,low,1.0,6.11593e-06,0.0909816,1.23011
78515,95,amh_Ethi,low,1.0,3.95319e-06,0.0910378,0.988364
48183,95,mya_Mymr,low,1.0,4.7474e-06,0.0897635,1.09848
28463,94,hin_Deva,mid,1.0,8.75604e-06,0.092928,1.44103
13823,94,hin_Deva,mid,1.0,1.01056e-05,0.0905089,1.58948
4096,94,hin_Deva,mid,1.0,5.69038e-06,0.0885837,1.21866
2658,93,arb_Arab,mid,1.0,6.69002e-06,0.0918501,1.27438
633,93,arb_Arab,mid,1.0,1.16597e-05,0.0965002,1.60133
84107,93,yor_Latn,low,1.0,5.63008e-06,0.0886753,1.21093
42310,93,amh_Ethi,low,1.0,5.98523e-06,0.0905422,1.2228
191998,93,amh_Ethi,low,1.0,6.40705e-06,0.0916553,1.24979
44256,93,amh_Ethi,low,1.0,5.78272e-06,0.0925514,1.17584
88219,93,amh_Ethi,low,1.0,5.42029e-06,0.0903456,1.16619
79952,93,amh_Ethi,low,1.0,7.21362e-06,0.0901265,1.34862
130028,93,amh_Ethi,low,1.0,4.17477e-06,0.0904894,1.02184
80581,93,amh_Ethi,low,1.0,7.3301e-06,0.0909764,1.34676
46016,93,mya_Mymr,low,1.0,3.93877e-06,0.0906068,0.991253
217312,93,mya_Mymr,low,1.0,6.09445e-06,0.0916714,1.2187
358,92,rus_Cyrl,high,1.0,1.34199e-05,0.0970098,1.70893
3743,92,arb_Arab,mid,1.0,5.75882e-06,0.085769,1.2662
11567,92,swh_Latn,low,1.0,1.07471e-05,0.091089,1.62872
89794,92,yor_Latn,low,1.0,7.09922e-06,0.0947425,1.2727
136623,92,amh_Ethi,low,1.0,5.75018e-06,0.0869312,1.24833
94673,92,amh_Ethi,low,1.0,6.90074e-06,0.0937796,1.26766
154137,92,mya_Mymr,low,1.0,8.36691e-06,0.0947483,1.38158
571,91,yor_Latn,low,0.867,4.63257e-05,0.0954767,3.2261
113,91,cmn_Hant,high,0.406,1.05428e-05,0.0894419,1.64287
3670,91,spa_Latn,high,1.0,2.05715e-05,0.094273,2.17726
18006,91,hin_Deva,mid,1.0,6.62083e-06,0.0926078,1.2574
40100,91,hin_Deva,mid,1.0,6.98352e-06,0.0929178,1.28707
1450,90,eng_Latn,high,0.992,2.40989e-05,0.0942798,2.35638
1429,90,swh_Latn,low,0.89,3.0195e-05,0.102139,2.43467
1563,90,rus_Cyrl,high,1.0,9.48886e-06,0.0931147,1.49711
1070,90,rus_Cyrl,high,1.0,9.78877e-06,0.0948672,1.4925
1541,90,cmn_Hant,high,1.0,9.97804e-06,0.0934678,1.52942
7519,90,yor_Latn,low,1.0,1.30976e-05,0.0940225,1.74192
101227,90,amh_Ethi,low,1.0,7.41358e-06,0.0936086,1.31633
85162,90,mya_Mymr,low,1.0,4.76885e-06,0.0934463,1.05757
29,89,eng_Latn,high,0.223,4.41113e-05,0.0937877,3.20475
2623,89,rus_Cyrl,high,1.0,8.80669e-06,0.0937458,1.43258
697,89,arb_Arab,mid,1.0,1.23704e-05,0.0983825,1.61785
561,89,arb_Arab,mid,1.0,1.11603e-05,0.0933603,1.61935
124235,89,amh_Ethi,low,1.0,6.77622e-06,0.0944766,1.24691
59309,89,amh_Ethi,low,1.0,6.24382e-06,0.0916111,1.23436
1207,88,eng_Latn,high,1.0,2.67813e-05,0.0944362,2.47995
3084,88,swh_Latn,low,0.896,2.52382e-05,0.0981644,2.31601
1017,88,rus_Cyrl,high,1.0,1.13286e-05,0.0934937,1.62919
520,88,arb_Arab,mid,1.0,1.12834e-05,0.0958432,1.58607
27339,88,yor_Latn,low,1.0,9.97101e-06,0.0925273,1.54442
72737,88,amh_Ethi,low,1.0,5.53056e-06,0.0898704,1.18422
771,87,swh_Latn,low,0.781,3.66143e-05,0.0964444,2.83931
116,87,amh_Ethi,low,0.769,1.12246e-05,0.0877602,1.72764
629,87,arb_Arab,mid,1.0,1.00218e-05,0.0925659,1.5477
87047,87,yor_Latn,low,1.0,5.24034e-06,0.0903588,1.1465
2285,86,swh_Latn,low,0.847,4.32323e-05,0.104937,2.83558
452,86,swh_Latn,low,0.875,4.11615e-05,0.102534,2.83166
611,86,swh_Latn,low,0.892,4.22736e-05,0.103506,2.84271
2313,86,rus_Cyrl,high,1.0,1.03937e-05,0.0944265,1.5451
3927,86,cmn_Hant,high,1.0,7.03736e-06,0.0919477,1.30566
2006,86,arb_Arab,mid,1.0,7.72539e-06,0.091816,1.36996
57270,86,amh_Ethi,low,1.0,6.27285e-06,0.0919134,1.23316
88163,86,amh_Ethi,low,1.0,5.18038e-06,0.0900097,1.14434
128315,86,amh_Ethi,low,1.0,5.14984e-06,0.0935715,1.09753
55163,86,mya_Mymr,low,1.0,6.57724e-06,0.0905246,1.28209
87926,86,mya_Mymr,low,1.0,4.52273e-06,0.0870344,1.10579
8719,86,mya_Mymr,low,1.0,8.27694e-06,0.0902134,1.44321
682,85,eng_Latn,high,1.0,4.43301e-05,0.0904965,3.32953
421,85,swh_Latn,low,0.909,4.61628e-05,0.102672,2.99474
1851,85,rus_Cyrl,high,1.0,8.27313e-06,0.0902754,1.44188
10209,85,hin_Deva,mid,1.0,4.72601e-06,0.0883301,1.11379
31482,85,hin_Deva,mid,1.0,8.12409e-06,0.0923882,1.39616
2332,85,arb_Arab,mid,1.0,7.64959e-06,0.0930456,1.3452
94387,85,amh_Ethi,low,1.0,6.37301e-06,0.0914062,1.24986
105452,85,amh_Ethi,low,1.0,6.02669e-06,0.0926203,1.19949
748,84,eng_Latn,high,0.953,4.57363e-05,0.0939459,3.25775
47,84,eng_Latn,high,0.359,5.57578e-05,0.107222,3.15162
85,84,yor_Latn,low,0.687,4.95866e-05,0.0994142,3.20552
470,84,rus_Cyrl,high,1.0,1.0914e-05,0.0895234,1.67001
9291,84,hin_Deva,mid,1.0,4.65616e-06,0.091646,1.06553
